Gene ID	Gene Name	DO221123	DO221124	DO221127	DO221129	DO222303	DO222304	DO222305	DO222306	DO222307	DO222308	DO222309	DO27763	DO27764	DO27765	DO27767	DO27769	DO27773	DO27775	DO27777	DO27779
ENSG00000057019	DCBLD2	8.0	4.0	1.0	3.0	2.0	0.7	2.0	0.7	0.9	2.0	3.0	6.0	5.0	5.0	13.0	4.0	3.0	6.0	4.0	3.0
ENSG00000057149	SERPINB3	0.2														0.2					0.1
ENSG00000057252	SOAT1	29.0	25.0	28.0	26.0	14.0	15.0	11.0	17.0	13.0	9.0	16.0	11.0	14.0	12.0	30.0	18.0	21.0	17.0	28.0	17.0
ENSG00000057294	PKP2	3.0	0.1	0.1	1.0	0.4	0.3	0.1		0.1	0.2	2.0	0.6	0.4	0.5	2.0	0.8	3.0	0.2	6.0	0.2
ENSG00000057468	MSH4	0.1	1.0	0.1	7.0	0.1							0.7	0.4	0.2	0.1	0.2	0.2	0.4	0.3	0.7
ENSG00000057593	F7	0.1	0.2	0.1	0.1	0.2		0.2		0.1		0.2	0.2	0.1		0.2	0.1	0.2		0.1	
ENSG00000057608	GDI2	372.0	296.0	260.0	397.0	280.0	247.0	425.0	354.0	445.0	670.0	353.0	330.0	346.0	421.0	293.0	325.0	420.0	403.0	300.0	420.0
ENSG00000057657	PRDM1	17.0	11.0	81.0	22.0	3.0	13.0	6.0	4.0	2.0	3.0	5.0	1.0	0.8	9.0	15.0	3.0	15.0	4.0	51.0	7.0
ENSG00000057663	ATG5	37.0	34.0	24.0	21.0	22.0	12.0	21.0	14.0	25.0	29.0	29.0	20.0	22.0	26.0	19.0	34.0	36.0	29.0	26.0	35.0
ENSG00000057704	TMCC3	9.0	15.0	2.0	2.0	2.0	2.0	3.0	1.0	0.9	5.0	3.0	1.0	1.0	1.0	5.0	6.0	14.0	4.0	15.0	4.0
ENSG00000057757	PITHD1	66.0	58.0	59.0	75.0	124.0	67.0	61.0	60.0	136.0	122.0	100.0	85.0	94.0	105.0	76.0	100.0	81.0	78.0	45.0	55.0
ENSG00000057935	MTA3	10.0	33.0	11.0	7.0	13.0	12.0	14.0	11.0	12.0	16.0	8.0	30.0	20.0	17.0	21.0	30.0	35.0	21.0	7.0	17.0
ENSG00000058056	USP13	8.0	13.0	3.0	15.0	5.0	9.0	4.0	11.0	6.0	3.0	4.0	20.0	17.0	25.0	24.0	30.0	11.0	22.0	5.0	11.0
ENSG00000058063	ATP11B	39.0	32.0	21.0	44.0	5.0	9.0	7.0	8.0	7.0	12.0	9.0	13.0	23.0	15.0	34.0	26.0	67.0	27.0	28.0	28.0
ENSG00000058085	LAMC2	21.0	4.0	0.1	7.0	4.0	0.8	4.0	0.8	0.5	0.4	11.0	1.0	0.9	0.1	2.0	0.3	14.0	2.0	7.0	0.6
ENSG00000058091	CDK14	28.0	48.0	6.0	16.0	6.0	11.0	10.0	2.0	10.0	4.0	11.0	23.0	17.0	22.0	36.0	36.0	64.0	37.0	15.0	10.0
ENSG00000058262	SEC61A1	141.0	121.0	141.0	132.0	140.0	346.0	150.0	238.0	164.0	218.0	189.0	101.0	110.0	104.0	156.0	88.0	126.0	94.0	176.0	99.0
ENSG00000058272	PPP1R12A	38.0	39.0	15.0	37.0	5.0	7.0	10.0	5.0	7.0	6.0	9.0	17.0	17.0	20.0	28.0	19.0	42.0	24.0	25.0	31.0
ENSG00000058335	RASGRF1	11.0	7.0	6.0	21.0	2.0	24.0	12.0	25.0	0.8	1.0	0.8	3.0	0.6	0.5	1.0	0.9	2.0	2.0	7.0	6.0
ENSG00000058404	CAMK2B	3.0	0.2	12.0	1.0	0.5	2.0	40.0	0.3	0.3	1.0	2.0	0.1	1.0		0.1		0.2	0.1	22.0	0.4
ENSG00000058453	CROCC	3.0	5.0	2.0	9.0	6.0	6.0	8.0	17.0	10.0	6.0	6.0	10.0	11.0	8.0	6.0	12.0	15.0	11.0	5.0	6.0
ENSG00000058600	POLR3E	19.0	14.0	8.0	23.0	15.0	17.0	9.0	12.0	12.0	6.0	15.0	24.0	23.0	28.0	21.0	32.0	24.0	21.0	21.0	13.0
ENSG00000058668	ATP2B4	23.0	18.0	4.0	23.0	8.0	8.0	4.0	5.0	5.0	12.0	9.0	10.0	5.0	7.0	53.0	9.0	33.0	12.0	29.0	19.0
ENSG00000058673	ZC3H11A	63.0	61.0	18.0	102.0	14.0	52.0	17.0	16.0	13.0	20.0	22.0	95.0	73.0	58.0	72.0	67.0	141.0	72.0	61.0	64.0
ENSG00000058729	RIOK2	20.0	17.0	10.0	17.0	14.0	14.0	11.0	16.0	12.0	11.0	12.0	17.0	25.0	23.0	15.0	19.0	20.0	19.0	15.0	17.0
ENSG00000058799	YIPF1	41.0	27.0	19.0	40.0	29.0	37.0	45.0	49.0	33.0	58.0	59.0	20.0	28.0	26.0	25.0	17.0	40.0	23.0	30.0	31.0
ENSG00000058804	NDC1	74.0	41.0	35.0	32.0	24.0	29.0	18.0	28.0	55.0	28.0	34.0	58.0	54.0	91.0	59.0	82.0	39.0	72.0	29.0	25.0
ENSG00000058866	DGKG	3.0	1.0	1.0	1.0	0.2	0.9	1.0	2.0	4.0	0.2	2.0	0.1	0.4	0.1	0.3	0.1	1.0	0.2	10.0	3.0
ENSG00000059122	FLYWCH1	14.0	10.0	6.0	28.0	8.0	9.0	9.0	6.0	14.0	6.0	13.0	7.0	15.0	16.0	9.0	12.0	18.0	10.0	8.0	5.0
ENSG00000059145	UNKL	7.0	10.0	2.0	12.0	4.0	9.0	4.0	6.0	5.0	3.0	8.0	6.0	7.0	8.0	5.0	5.0	18.0	8.0	5.0	4.0
ENSG00000059377	TBXAS1	7.0	10.0	5.0	7.0	9.0	4.0	10.0	17.0	14.0	8.0	12.0	2.0	2.0	2.0	8.0	4.0	7.0	4.0	7.0	6.0
ENSG00000059378	PARP12	23.0	26.0	7.0	54.0	18.0	15.0	37.0	40.0	11.0	18.0	26.0	11.0	14.0	26.0	23.0	8.0	46.0	11.0	21.0	27.0
ENSG00000059573	ALDH18A1	81.0	72.0	59.0	69.0	65.0	81.0	45.0	54.0	86.0	62.0	73.0	103.0	79.0	121.0	97.0	93.0	62.0	77.0	138.0	74.0
ENSG00000059588	TARBP1	20.0	24.0	7.0	48.0	4.0	4.0	15.0	6.0	6.0	4.0	6.0	15.0	14.0	22.0	18.0	13.0	42.0	31.0	27.0	39.0
ENSG00000059691	GATB	6.0	6.0	6.0	4.0	6.0	3.0	4.0	7.0	6.0	3.0	5.0	9.0	10.0	7.0	6.0	10.0	6.0	8.0	2.0	5.0
ENSG00000059728	MXD1	6.0	6.0	6.0	7.0	2.0	2.0	2.0	3.0	1.0	2.0	3.0	2.0	2.0	6.0	6.0	3.0	14.0	21.0	11.0	5.0
ENSG00000059758	CDK17	26.0	33.0	20.0	23.0	3.0	5.0	6.0	4.0	5.0	4.0	6.0	13.0	21.0	15.0	18.0	17.0	35.0	17.0	18.0	21.0
ENSG00000059769	DNAJC25	7.0	6.0	6.0	8.0	3.0	5.0	3.0	3.0	6.0	3.0	4.0	7.0	7.0	8.0	8.0	8.0	7.0	8.0	17.0	8.0
ENSG00000059804	SLC2A3	149.0	16.0	19.0	36.0	18.0	2.0	32.0	6.0	22.0	8.0	59.0	7.0	9.0	22.0	23.0	15.0	44.0	41.0	117.0	20.0
ENSG00000059915	PSD	2.0	2.0	4.0	2.0	3.0	4.0	3.0	3.0	3.0	2.0	6.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	14.0	1.0
ENSG00000060069	CTDP1	23.0	17.0	7.0	36.0	16.0	23.0	25.0	54.0	18.0	39.0	27.0	19.0	20.0	26.0	22.0	19.0	26.0	16.0	47.0	8.0
ENSG00000060138	YBX3	15.0	24.0	12.0	36.0	42.0	4.0	21.0	30.0	12.0	32.0	31.0	42.0	29.0	59.0	36.0	36.0	52.0	50.0	67.0	23.0
ENSG00000060140	STYK1	3.0	1.0	0.2	0.3	0.2		7.0	0.2		14.0	0.4	0.1	0.2		0.5	0.1	0.7	0.1	0.3	0.6
ENSG00000060237	WNK1	61.0	60.0	11.0	76.0	8.0	10.0	14.0	14.0	12.0	11.0	10.0	27.0	30.0	46.0	73.0	30.0	79.0	34.0	55.0	28.0
ENSG00000060303	RPS17P5					0.3		0.3		0.2				0.2							
ENSG00000060339	CCAR1	81.0	74.0	29.0	95.0	24.0	23.0	22.0	18.0	24.0	18.0	23.0	111.0	77.0	99.0	75.0	82.0	85.0	88.0	56.0	84.0
ENSG00000060491	OGFR	61.0	33.0	18.0	69.0	59.0	72.0	79.0	74.0	79.0	57.0	109.0	79.0	74.0	59.0	40.0	48.0	55.0	36.0	57.0	33.0
ENSG00000060558	GNA15	14.0	15.0	13.0	10.0	15.0	7.0	58.0	21.0	13.0	8.0	18.0	2.0	2.0	6.0	15.0	3.0	9.0	9.0	17.0	8.0
ENSG00000060566	CREB3L3	0.1	0.2		0.1	0.4	0.1	0.1			0.1		0.5	0.8	0.6	0.3	0.1	0.2	0.1	0.1	0.2
ENSG00000060642	PIGV	9.0	12.0	11.0	16.0	6.0	10.0	9.0	19.0	12.0	15.0	9.0	9.0	10.0	5.0	10.0	8.0	15.0	10.0	6.0	15.0
ENSG00000060656	PTPRU	2.0	2.0	0.8	1.0	1.0	0.2	2.0	2.0	1.0	1.0	0.8	0.6	2.0	0.7	2.0	0.5	1.0	0.7	7.0	2.0
ENSG00000060688	SNRNP40	53.0	58.0	28.0	47.0	69.0	34.0	57.0	59.0	69.0	59.0	74.0	64.0	54.0	86.0	45.0	67.0	46.0	60.0	18.0	43.0
ENSG00000060709	RIMBP2									0.1			0.3	18.0	3.0	0.9	10.0				0.1
ENSG00000060718	COL11A1		6.0	3.0	0.2	0.6		0.8	0.7	18.0	2.0		0.1	0.1	0.2	9.0	2.0		0.3		26.0
ENSG00000060749	QSER1	20.0	18.0	5.0	14.0	3.0	4.0	2.0	3.0	5.0	3.0	4.0	14.0	13.0	20.0	20.0	14.0	15.0	18.0	17.0	15.0
ENSG00000060762	MPC1	65.0	66.0	82.0	33.0	47.0	71.0	126.0	154.0	34.0	102.0	59.0	49.0	50.0	37.0	42.0	52.0	68.0	56.0	51.0	76.0
ENSG00000060971	ACAA1	20.0	16.0	41.0	37.0	21.0	30.0	21.0	32.0	21.0	25.0	24.0	15.0	21.0	13.0	16.0	12.0	27.0	13.0	15.0	14.0
ENSG00000060982	BCAT1	99.0	92.0	20.0	33.0	19.0	1.0	23.0	48.0	19.0	8.0	16.0	25.0	19.0	70.0	61.0	65.0	12.0	42.0	47.0	84.0
ENSG00000061273	HDAC7	103.0	57.0	18.0	41.0	43.0	117.0	93.0	76.0	93.0	135.0	89.0	69.0	72.0	36.0	47.0	44.0	66.0	59.0	100.0	49.0
ENSG00000061337	LZTS1	2.0	3.0	1.0	2.0	8.0	0.7	0.4	1.0	0.9	0.8	0.6	34.0	52.0	79.0	43.0	66.0	1.0	17.0	6.0	4.0
ENSG00000061455	PRDM6	0.1	0.2	0.1	0.1	0.2				0.1	0.1	0.1	0.1	0.1		0.2					0.6
ENSG00000061492	WNT8A	0.1				0.2								0.6					0.1		0.1
ENSG00000061656	SPAG4	6.0	2.0	24.0	4.0	10.0	17.0	4.0	17.0	11.0	16.0	7.0	9.0	5.0	3.0	5.0	9.0	2.0	10.0	3.0	3.0
ENSG00000061676	NCKAP1	5.0	5.0	4.0	3.0	1.0	0.2	0.5	0.5	0.5	0.9	2.0	1.0	0.6	0.8	7.0	2.0	5.0	3.0	4.0	5.0
ENSG00000061794	MRPS35	157.0	108.0	109.0	79.0	108.0	90.0	89.0	95.0	75.0	62.0	91.0	89.0	90.0	113.0	87.0	145.0	79.0	120.0	89.0	95.0
ENSG00000061918	GUCY1B1	16.0	14.0	6.0	12.0	5.0	2.0	3.0	3.0	2.0	4.0	4.0	6.0	1.0	3.0	16.0	6.0	17.0	13.0	15.0	11.0
ENSG00000061936	SFSWAP	19.0	20.0	4.0	30.0	12.0	12.0	16.0	12.0	15.0	13.0	15.0	32.0	28.0	27.0	20.0	25.0	33.0	26.0	14.0	15.0
ENSG00000061938	TNK2	14.0	28.0	7.0	29.0	19.0	19.0	11.0	13.0	29.0	15.0	18.0	17.0	28.0	29.0	21.0	18.0	37.0	27.0	14.0	13.0
ENSG00000061987	MON2	12.0	19.0	6.0	21.0	3.0	4.0	3.0	3.0	3.0	6.0	3.0	9.0	10.0	10.0	13.0	10.0	30.0	14.0	12.0	13.0
ENSG00000062038	CDH3	5.0	0.5	0.3	3.0	3.0	0.1	2.0	0.2	0.6	2.0	3.0	0.8	1.0	0.2	4.0	0.3	4.0	2.0	4.0	0.4
ENSG00000062096	ARSF					0.3					0.1										0.4
ENSG00000062194	GPBP1	62.0	67.0	25.0	62.0	31.0	42.0	46.0	36.0	39.0	45.0	54.0	63.0	97.0	82.0	54.0	64.0	96.0	68.0	37.0	59.0
ENSG00000062282	DGAT2	3.0	4.0	0.5	3.0	1.0	2.0	10.0	1.0	3.0	4.0	4.0	2.0	0.6	0.8	2.0	0.9	2.0	2.0	14.0	4.0
ENSG00000062370	ZNF112	0.9	1.0	0.2	0.7	0.4	0.2	0.2	0.3	0.2	0.1	0.6	0.4	0.2	0.1	1.0	0.3	2.0	0.5	0.4	1.0
ENSG00000062485	CS	124.0	139.0	27.0	107.0	55.0	53.0	60.0	59.0	63.0	91.0	54.0	125.0	136.0	170.0	147.0	149.0	98.0	131.0	107.0	78.0
ENSG00000062524	LTK	1.0	0.6	0.1	48.0	1.0	6.0	0.5	4.0	0.1	0.3	0.7	0.2	0.6	0.6	0.4	0.1	2.0	0.2	2.0	1.0
ENSG00000062582	MRPS24	9.0	9.0	19.0	5.0	14.0	20.0	21.0	17.0	26.0	14.0	24.0	11.0	15.0	17.0	10.0	12.0	8.0	9.0	8.0	5.0
ENSG00000062598	ELMO2	20.0	19.0	7.0	24.0	8.0	10.0	15.0	10.0	13.0	14.0	11.0	12.0	17.0	14.0	21.0	11.0	34.0	13.0	43.0	17.0
ENSG00000062650	WAPL	73.0	63.0	23.0	50.0	14.0	16.0	16.0	18.0	19.0	19.0	23.0	40.0	39.0	34.0	64.0	55.0	63.0	47.0	40.0	41.0
ENSG00000062716	VMP1	109.0	89.0	145.0	185.0	17.0	22.0	81.0	38.0	34.0	32.0	40.0	30.0	35.0	39.0	45.0	41.0	103.0	45.0	100.0	135.0
ENSG00000062725	APPBP2	13.0	14.0	9.0	17.0	4.0	5.0	6.0	4.0	4.0	6.0	5.0	7.0	8.0	9.0	13.0	11.0	27.0	12.0	9.0	11.0
ENSG00000062822	POLD1	60.0	43.0	22.0	94.0	68.0	74.0	99.0	171.0	112.0	72.0	61.0	93.0	132.0	149.0	63.0	101.0	31.0	69.0	30.0	30.0
ENSG00000063015	SEZ6				0.4	0.1	0.1			0.1			0.1	0.5	0.1	0.1		0.2	0.1	0.1	0.2
ENSG00000063046	EIF4B	365.0	643.0	183.0	268.0	191.0	193.0	352.0	155.0	253.0	271.0	241.0	393.0	254.0	699.0	416.0	577.0	366.0	364.0	565.0	245.0
ENSG00000063127	SLC6A16	3.0	17.0	0.9	25.0	1.0	3.0	3.0	3.0	2.0	4.0	2.0	9.0	5.0	5.0	3.0	4.0	12.0	6.0	4.0	18.0
ENSG00000063169	BICRA	6.0	7.0	1.0	22.0	3.0	5.0	5.0	4.0	5.0	5.0	6.0	8.0	11.0	13.0	7.0	6.0	11.0	5.0	7.0	6.0
ENSG00000063176	SPHK2	11.0	9.0	3.0	27.0	9.0	11.0	17.0	10.0	13.0	6.0	13.0	11.0	11.0	17.0	9.0	10.0	11.0	10.0	10.0	3.0
ENSG00000063177	RPL18	544.0	678.0	1454.0	784.0	1858.0	1322.0	2014.0	1305.0	1799.0	1477.0	1508.0	884.0	1008.0	1262.0	474.0	1042.0	610.0	757.0	822.0	443.0
ENSG00000063180	CA11	5.0	3.0	7.0	7.0	9.0	5.0	5.0	21.0	7.0	4.0	14.0	4.0	6.0	3.0	9.0	5.0	7.0	3.0	14.0	2.0
ENSG00000063241	ISOC2	25.0	28.0	42.0	44.0	137.0	107.0	81.0	149.0	108.0	74.0	79.0	25.0	37.0	28.0	27.0	33.0	10.0	25.0	15.0	27.0
ENSG00000063244	U2AF2	237.0	175.0	71.0	340.0	98.0	125.0	131.0	115.0	142.0	100.0	134.0	259.0	310.0	301.0	192.0	254.0	197.0	212.0	177.0	118.0
ENSG00000063245	EPN1	98.0	74.0	22.0	110.0	127.0	116.0	149.0	136.0	204.0	107.0	179.0	78.0	117.0	95.0	90.0	73.0	45.0	45.0	89.0	53.0
ENSG00000063322	MED29	44.0	43.0	28.0	92.0	25.0	33.0	39.0	28.0	35.0	36.0	37.0	33.0	29.0	39.0	40.0	25.0	52.0	32.0	47.0	26.0
ENSG00000063438	AHRR	0.4	0.4	0.5	0.2	0.6	1.0	0.2	0.6	0.3	0.7	0.9	0.2	0.4	0.2	0.2	0.6	3.0	0.2	1.0	0.4
ENSG00000063515	GSC2							0.5						0.3							
ENSG00000063587	ZNF275	8.0	11.0	15.0	16.0	3.0	37.0	10.0	8.0	4.0	7.0	4.0	23.0	11.0	14.0	19.0	25.0	18.0	20.0	45.0	10.0
ENSG00000063601	MTMR1	33.0	57.0	23.0	77.0	14.0	16.0	21.0	19.0	13.0	44.0	14.0	55.0	39.0	57.0	33.0	38.0	75.0	49.0	47.0	17.0
ENSG00000063660	GPC1	7.0	3.0	0.5	2.0	4.0	2.0	3.0	3.0	4.0	4.0	9.0	9.0	4.0	3.0	10.0	4.0	2.0	4.0	5.0	4.0
ENSG00000063761	ADCK1	4.0	4.0	1.0	6.0	7.0	10.0	7.0	11.0	4.0	8.0	4.0	4.0	6.0	7.0	4.0	4.0	5.0	5.0	5.0	5.0
ENSG00000063854	HAGH	13.0	6.0	14.0	12.0	15.0	17.0	17.0	13.0	14.0	11.0	19.0	6.0	2.0	4.0	7.0	4.0	13.0	5.0	9.0	6.0
ENSG00000063978	RNF4	57.0	40.0	17.0	55.0	17.0	34.0	25.0	26.0	19.0	33.0	32.0	36.0	41.0	38.0	46.0	38.0	61.0	38.0	36.0	34.0
ENSG00000064012	CASP8	28.0	32.0	12.0	41.0	4.0	8.0	7.0	6.0	5.0	4.0	9.0	11.0	10.0	11.0	13.0	11.0	72.0	15.0	15.0	18.0
ENSG00000064042	LIMCH1	0.5	1.0	0.3	0.9	0.8	0.1	0.2	0.1	0.2	0.2	0.9	0.2	0.3	0.3	2.0	0.6	2.0	0.8	0.5	2.0
ENSG00000064102	INTS13	53.0	52.0	26.0	43.0	38.0	32.0	42.0	34.0	31.0	27.0	35.0	64.0	60.0	54.0	48.0	69.0	30.0	49.0	38.0	39.0
ENSG00000064115	TM7SF3	57.0	74.0	36.0	51.0	12.0	13.0	27.0	21.0	30.0	18.0	29.0	17.0	18.0	24.0	43.0	37.0	41.0	32.0	23.0	27.0
ENSG00000064195	DLX3	2.0			0.2	0.3	0.1					0.4	0.3	0.2		0.2	0.1	0.1		9.0	0.3
ENSG00000064199	SPA17	3.0	4.0	3.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	3.0	5.0	3.0	2.0	3.0	3.0	2.0	2.0	6.0
ENSG00000064201	TSPAN32	1.0	0.9	2.0	6.0	2.0	3.0	2.0	3.0	1.0	0.8	4.0	0.3	2.0	0.7	1.0	0.4	13.0	0.7	0.4	0.5
ENSG00000064205	WISP2	0.1	0.6	0.4		8.0	0.1	0.1	2.0	0.9	0.1	1.0	0.1	0.2	0.1	0.5	0.3	0.1	0.1	0.1	8.0
ENSG00000064218	DMRT3		0.5	0.2	2.0	1.0	0.4	0.1	0.3	0.2		0.6		0.2	0.6	0.7	0.3	3.0	0.2	1.0	2.0
ENSG00000064225	ST3GAL6	2.0	3.0	7.0	1.0	1.0	0.4	0.8	2.0	4.0	1.0	4.0	0.5	0.4	0.4	2.0	0.8	3.0	1.0	0.9	3.0
ENSG00000064270	ATP2C2	0.1	0.3	0.1	0.2	0.2		0.1	0.1	0.1	2.0	0.2	0.2	0.4	0.1		0.1	0.2	0.1	0.2	0.2
ENSG00000064300	NGFR	0.6	3.0	0.2	4.0	6.0	3.0	1.0	0.5	0.8	0.5	14.0	6.0	3.0	6.0	19.0	9.0	6.0	0.5	5.0	5.0
ENSG00000064309	CDON	2.0	1.0	0.1	1.0	0.8	0.2	0.5	0.1	0.1	0.2	1.0	1.0	1.0	1.0	7.0	0.9	2.0	0.5	1.0	0.6
ENSG00000064313	TAF2	34.0	37.0	18.0	32.0	4.0	5.0	5.0	8.0	5.0	6.0	4.0	23.0	21.0	27.0	29.0	29.0	38.0	31.0	36.0	22.0
ENSG00000064393	HIPK2	6.0	9.0	2.0	7.0	2.0	2.0	2.0	1.0	0.8	2.0	2.0	2.0	4.0	0.9	43.0	8.0	10.0	3.0	35.0	7.0
ENSG00000064419	TNPO3	90.0	54.0	17.0	67.0	10.0	18.0	20.0	19.0	20.0	20.0	24.0	51.0	68.0	96.0	88.0	73.0	74.0	59.0	58.0	43.0
ENSG00000064489	BORCS8-MEF2B	1.0	2.0	0.6	2.0	1.0	2.0	3.0	5.0	3.0	3.0	3.0	1.0	2.0	1.0	0.8	2.0	0.8	1.0	2.0	0.6
ENSG00000064490	RFXANK	65.0	65.0	65.0	50.0	174.0	240.0	196.0	230.0	218.0	271.0	179.0	77.0	109.0	78.0	47.0	56.0	44.0	55.0	54.0	44.0
ENSG00000064545	TMEM161A	31.0	26.0	8.0	17.0	30.0	27.0	31.0	50.0	51.0	78.0	36.0	25.0	38.0	34.0	20.0	24.0	15.0	25.0	20.0	9.0
ENSG00000064547	LPAR2	25.0	67.0	19.0	43.0	14.0	26.0	23.0	30.0	48.0	94.0	36.0	15.0	24.0	25.0	11.0	13.0	24.0	14.0	37.0	48.0
ENSG00000064601	CTSA	93.0	65.0	37.0	63.0	67.0	70.0	103.0	91.0	70.0	80.0	101.0	24.0	22.0	25.0	65.0	27.0	43.0	32.0	95.0	42.0
ENSG00000064607	SUGP2	52.0	48.0	11.0	80.0	27.0	27.0	24.0	12.0	26.0	28.0	20.0	62.0	54.0	50.0	39.0	60.0	71.0	84.0	40.0	31.0
ENSG00000064651	SLC12A2	18.0	13.0	7.0	10.0	3.0	3.0	4.0	5.0	5.0	10.0	5.0	7.0	8.0	11.0	10.0	9.0	10.0	12.0	11.0	16.0
ENSG00000064652	SNX24	5.0	6.0	5.0	8.0	6.0	3.0	4.0	3.0	5.0	3.0	4.0	2.0	3.0	4.0	6.0	3.0	7.0	2.0	4.0	8.0
ENSG00000064655	EYA2	7.0	0.3	0.1	0.3	0.7	0.1	0.1	0.3	0.5	0.1	0.9	0.2	0.3	0.1	0.6	0.2	0.6		137.0	9.0
ENSG00000064666	CNN2	240.0	71.0	44.0	407.0	88.0	170.0	348.0	163.0	359.0	455.0	181.0	97.0	62.0	93.0	134.0	89.0	156.0	86.0	646.0	326.0
ENSG00000064687	ABCA7	16.0	26.0	4.0	121.0	19.0	33.0	15.0	34.0	53.0	36.0	17.0	30.0	39.0	35.0	17.0	20.0	62.0	15.0	46.0	49.0
ENSG00000064692	SNCAIP	0.6	0.5	0.2	0.4	0.6	0.8	3.0		0.1	7.0	0.2	1.0	1.0	0.1	3.0	0.5	1.0	0.4	0.4	9.0
ENSG00000064703	DDX20	20.0	19.0	7.0	18.0	8.0	9.0	7.0	11.0	8.0	8.0	10.0	27.0	22.0	26.0	19.0	24.0	26.0	24.0	17.0	14.0
ENSG00000064726	BTBD1	120.0	79.0	81.0	84.0	63.0	47.0	44.0	38.0	56.0	34.0	50.0	66.0	53.0	81.0	93.0	113.0	104.0	96.0	77.0	82.0
ENSG00000064763	FAR2	2.0	4.0	2.0	4.0	1.0	0.8	1.0	1.0	2.0	0.9	1.0	3.0	9.0	1.0	6.0	5.0	4.0	7.0	8.0	3.0
ENSG00000064787	BCAS1	3.0	9.0	0.1	0.1	0.8	0.6	5.0	0.1	0.2	21.0	1.0	0.6	0.5	0.2	1.0	0.2	0.6	0.2	0.2	2.0
ENSG00000064835	POU1F1				0.2	0.3									0.1					0.1	0.1
ENSG00000064886	CHI3L2	43.0	49.0	23.0	35.0	18.0	51.0	18.0	285.0	64.0	5.0	216.0	8.0	7.0	14.0	35.0	23.0	43.0	130.0	85.0	22.0
ENSG00000064932	SBNO2	91.0	34.0	12.0	100.0	21.0	21.0	36.0	37.0	63.0	32.0	74.0	16.0	19.0	25.0	36.0	22.0	57.0	26.0	169.0	22.0
ENSG00000064933	PMS1	18.0	27.0	7.0	25.0	7.0	8.0	7.0	7.0	6.0	6.0	7.0	25.0	21.0	31.0	28.0	29.0	34.0	31.0	12.0	20.0
ENSG00000064961	HMG20B	53.0	35.0	46.0	51.0	65.0	65.0	81.0	70.0	61.0	71.0	74.0	69.0	85.0	74.0	48.0	54.0	47.0	52.0	35.0	35.0
ENSG00000064989	CALCRL	5.0	17.0	13.0	4.0	2.0	0.5	0.5	1.0	1.0	0.8	2.0	0.6	0.4	3.0	18.0	5.0	8.0	5.0	2.0	11.0
ENSG00000064995	TAF11	83.0	72.0	66.0	85.0	53.0	66.0	54.0	88.0	81.0	77.0	66.0	81.0	83.0	81.0	67.0	99.0	81.0	94.0	77.0	49.0
ENSG00000064999	ANKS1A	13.0	10.0	3.0	15.0	5.0	5.0	6.0	7.0	4.0	12.0	6.0	8.0	10.0	9.0	15.0	12.0	16.0	9.0	20.0	6.0
ENSG00000065000	AP3D1	59.0	48.0	15.0	59.0	30.0	28.0	55.0	41.0	44.0	51.0	45.0	35.0	39.0	54.0	55.0	41.0	53.0	33.0	108.0	27.0
ENSG00000065029	ZNF76	19.0	21.0	12.0	31.0	11.0	18.0	11.0	22.0	8.0	12.0	16.0	27.0	27.0	17.0	19.0	21.0	33.0	21.0	26.0	12.0
ENSG00000065054	SLC9A3R2	7.0	14.0	7.0	8.0	42.0	9.0	23.0	18.0	20.0	15.0	30.0	6.0	5.0	6.0	20.0	9.0	12.0	6.0	6.0	12.0
ENSG00000065057	NTHL1	23.0	21.0	42.0	20.0	166.0	114.0	108.0	76.0	119.0	56.0	107.0	61.0	60.0	88.0	29.0	58.0	18.0	45.0	13.0	9.0
ENSG00000065060	UHRF1BP1	15.0	15.0	5.0	17.0	4.0	5.0	4.0	9.0	4.0	8.0	5.0	8.0	8.0	11.0	19.0	11.0	13.0	13.0	27.0	8.0
ENSG00000065135	GNAI3	172.0	107.0	61.0	109.0	56.0	53.0	67.0	58.0	97.0	94.0	97.0	73.0	87.0	119.0	87.0	110.0	114.0	110.0	68.0	94.0
ENSG00000065150	IPO5	85.0	84.0	35.0	75.0	52.0	42.0	34.0	40.0	54.0	19.0	47.0	112.0	98.0	174.0	113.0	154.0	55.0	110.0	113.0	109.0
ENSG00000065154	OAT	72.0	59.0	37.0	22.0	25.0	27.0	17.0	17.0	25.0	41.0	37.0	58.0	31.0	31.0	53.0	62.0	60.0	52.0	74.0	46.0
ENSG00000065183	WDR3	26.0	17.0	10.0	21.0	13.0	9.0	7.0	9.0	7.0	6.0	9.0	18.0	19.0	29.0	21.0	31.0	18.0	23.0	23.0	7.0
ENSG00000065243	PKN2	21.0	25.0	6.0	31.0	4.0	5.0	3.0	4.0	3.0	4.0	4.0	18.0	22.0	20.0	17.0	16.0	42.0	24.0	12.0	18.0
ENSG00000065268	WDR18	41.0	26.0	38.0	48.0	134.0	123.0	141.0	134.0	184.0	77.0	124.0	70.0	86.0	103.0	55.0	77.0	30.0	52.0	80.0	48.0
ENSG00000065308	TRAM2	23.0	19.0	17.0	25.0	8.0	51.0	8.0	10.0	4.0	10.0	5.0	36.0	7.0	8.0	29.0	31.0	22.0	25.0	30.0	11.0
